January,February,March,April,May,June,July,August,September,October,November,December
7.46E-02,0.00919316,1.34E-06,9.79E-02,6.59E-05,0.018657,0.0172231,4.40E-02,0.0335558,0.0812235,3.91E-05,0.110401
8.09E-02,0.0508142,3.04E-05,4.92E-02,1.44E-05,3.72E-06,2.39E-01,8.24E-03,2.41E-02,0.140042,1.04E-01,0.0700936
2.72E-01,4.06E-02,1.35E-01,0.0536376,6.49E-05,9.27E-02,0.189384,0.153258,9.02E-01,0.155816,1.98E-05,8.37E-03
2.66E-05,0.0513087,2.62E-02,4.93E-02,0.0866113,0.0987323,0.111338,0.0331789,7.47E-05,0.0848271,0.0628864,7.11E-05
6.00E-02,2.92E-01,1.16E-01,1.10E-01,0.0364102,0.113022,1.84E-01,0.0839902,2.24E-05,2.18E-07,0.0623518,0.0268188
0.0645371,8.68E-05,0.115511,0.0897746,0.111574,0.0174207,0.132872,2.68E-01,1.59E-02,1.37E-05,4.73E-02,9.08E-05
8.38E-02,0.215747,6.68E-04,1.68E-01,0.0554317,1.26E-01,5.03E-02,0.00766734,1.14E-01,0.128291,9.95E-01,2.08E-05
1.34E-04,1.44E-01,0.0467671,8.40E-02,0.0400162,3.57E-05,6.61E-02,0.023406,8.55E-02,0.0201392,0.036852,0.00391487
8.99E-02,1.06E-01,0.104505,4.18E-06,6.67E-06,1.97E-05,0.224896,0.142364,1.87E-05,1.43E-01,8.95E-02,0.144538
2.23E-01,0.0668538,0.0231635,5.26E-05,0.0806299,0.00486728,1.01E-01,0.123692,5.74E-05,0.0397999,0.0272185,4.43E-05
9.44E-02,8.22E-05,1.25E-07,1.44E-06,0.00200071,0.150272,0.0492629,7.15E-02,1.14E-01,0.24355,1.27E-05,0.141409
1.28E-01,0.105378,4.08E-05,0.192631,0.0193571,0.0931805,3.54E-02,0.0844674,0.0989741,3.61E-02,5.29E-05,0.0707795
1.78E-02,0.0101426,3.22E-05,0.200044,0.170201,1.13E-01,0.045032,6.40E-02,5.59E-05,1.92E-05,3.79E-02,0.15142
2.36E-01,3.30E-05,1.88E-01,1.01471,2.84E-02,0.108703,2.30E-01,0.0881171,0.0760199,1.36E-05,0.0747543,0.0145436
2.03E-05,1.08E-01,1.45E-01,4.59E-02,0.112114,1.14E-01,1.36E-01,3.01E-02,0.0429412,0.019066,3.44E-02,9.96E-05
0.090284,6.37E-02,0.156837,5.52E-05,0.0975031,0.012377,1.92E-05,1.33E-02,0.0951064,0.0708767,9.82E-05,3.43E-02
2.38E-05,0.134469,2.11E-01,0.119948,7.47E-03,0.108137,0.113206,6.00E-05,0.109334,1.02E-01,0.670663,3.01E-05
1.75E-05,0.202524,1.93E-05,5.68E-05,1.23E-05,2.29E-01,8.47E-02,2.96E-02,1.41E-01,9.97E-02,1.04E-05,0.08477
0.126295,0.000148445,0.114531,1.35E-01,1.24E-01,6.25E-06,0.122391,1.44E-05,0.0377022,0.109823,0.127347,0.119372
0.000242573,1.65E-05,0.108832,0.0820006,9.96E-02,9.08E-05,9.39E-05,0.0635013,3.53E-03,4.47E-02,0.0276377,0.137178
3.23E-05,0.000132351,1.81E-01,3.72E-05,0.162248,1.92E-01,5.92E-02,1.84E-01,0.130509,1.25E-01,0.13918,1.89E-04
4.34E-06,6.59E-02,1.10E-05,8.22E-02,5.12E-05,7.23E-05,2.51E-05,0.125988,1.30E-05,2.91E-02,8.45E-02,9.37E-02
6.84E-02,2.38E-01,0.000342017,0.00143451,9.85E-02,1.15E-05,0.421063,0.145477,0.0502638,1.22E-01,0.127816,0.108295
1.06E-02,0.133845,6.50E-02,2.25E-05,0.0527967,0.0688239,0.655192,2.32E-02,0.0944118,5.05E-05,0.19994,0.159726
6.42E-02,0.195132,0.00940952,2.11E-01,0.00759279,9.55E-01,0.0445165,4.81E-02,2.11E-06,4.72E-05,0.0410161,0.000213749
3.48E-02,2.42E-01,0.0978456,1.23E-05,2.57E-02,3.63E-02,3.09E-06,0.102666,0.130966,0.232952,0.0233902,0.0604407
0.214457,0.039909,0.0560105,0.170077,1.22E-05,6.57E-06,5.98E-02,5.36E-02,3.09E-06,2.14E-01,8.37E-05,6.07E-02
0.117355,0.111637,6.46E-05,0.190267,1.48E-01,0.0729063,0.0474858,1.64E-05,1.31E-01,5.76E-05,0.10489,0.209844
4.25E-02,1.56E-01,0.0867641,0.0759999,0.126771,0.0861159,0.115671,6.09E-06,1.93E-05,0.0607312,7.95E-02,0.890901
8.04E-02,0.0339045,0.17311,0.162674,0.165099,3.16E-05,9.18E-02,4.64E-02,0.0098854,8.37E-06,3.92E-05,0.0516877
1.28E-01,0.232776,0.00209534,0.00755414,2.76E-03,0.142372,0.0435484,0.198315,3.31E-05,1.16E-05,0.0372038,0.013743
4.45E-05,0.115285,0.191899,0.0319434,0.118515,2.12E-06,0.0797746,0.047047,9.92E-02,0.127496,0.0105819,8.66E-02
0.0722281,0.813061,2.58E-02,3.73E-02,1.99E-05,1.35E-01,7.83E-05,2.41E-02,1.19E-02,0.246515,0.12721,1.47E-01
0.0695853,0.0600906,1.77E-01,3.07E-02,0.0728983,0.0225141,2.12E-02,0.00207406,1.97E-02,0.00766484,1.92E-01,4.71E-03
8.07E-02,1.02E-01,0.0181069,4.24E-05,4.40E-05,0.0126368,0.0963932,7.81E-06,7.70E-06,0.043076,0.00130472,4.56E-05
9.35E-03,8.05E-02,3.00E-02,2.74E-02,0.0363512,0.0141481,2.06E-01,7.01E-06,1.56E-02,9.03E-02,9.14E-05,0.109801
2.12E-01,0.0308198,2.37E-05,0.125891,0.0810733,0.0107995,0.130061,0.0327191,0.0030399,1.82E-01,1.23E-01,1.79E-05
1.15E-01,2.12E-05,0.065441,6.15E-05,4.97E-06,4.08E-04,0.842074,1.39E-02,0.086277,9.91E-06,2.54E-02,5.89E-02
0.0730477,8.27E-02,0.0139221,1.35E-01,1.63E-01,1.13E-01,0.165474,2.93E-02,2.54E-05,0.0252232,3.57E-05,1.09E-04
2.45E-01,3.32E-05,2.04E-05,0.00989751,1.23E-01,8.84E-02,8.59E-02,4.41E-02,0.00935713,3.09E-02,0.0216849,1.46E-01
4.84E-03,2.67E-05,0.0478402,4.79E-03,0.00824441,1.81E-01,4.88E-02,0.120143,1.40E-01,5.18E-02,0.124159,0.0484911
0.0272013,0.00012466,8.06E-06,2.44E-05,0.307495,1.26E-01,1.81E-05,0.110629,5.56E-05,4.18E-06,0.0229379,3.00E-05
7.54E-06,0.0392769,0.0683127,0.0111238,0.0499916,2.77E-05,6.24E-01,3.03E-02,0.123986,0.000139947,8.43E-03,4.03E-02
0.0630882,0.0923976,2.54E-05,2.66E-02,0.207109,4.35E-02,0.328624,1.18E-05,6.00E-05,3.78E-05,1.22E-01,7.90E-05
0.112228,0.106435,0.243244,2.04E-03,1.94E-05,6.94E-06,7.72E-06,0.214407,0.497886,6.54E-02,0.0284004,0.0335414
5.12E-05,3.64E-03,1.03E-05,0.00170131,1.53E-05,2.56E-05,0.23079,2.50E-02,0.033413,1.04E-01,0.0490856,0.0485563
8.86E-05,0.168315,0.139453,0.0837898,0.00627423,2.78E-02,0.093644,1.09E-01,1.29E-01,4.59E-02,0.660021,3.09E-06
1.28E-01,0.0781246,4.46E-02,2.48E-05,0.0877459,0.0963022,2.35E-01,1.55E-05,0.0998153,6.42E-02,4.34E-01,0.0741468
8.45E-03,0.203631,0.126137,0.124253,1.94E-02,0.9154,0.158254,0.215166,3.74E-05,9.50E-02,0.0820299,6.39E-02
8.55E-02,0.139586,6.76E-05,0.0186208,0.0148104,0.171887,0.233301,4.37E-02,7.82E-02,0.0621594,0.0737402,7.74E-05
0.0381602,0.000115043,9.01E-02,7.47E-02,2.46E-05,1.05E-01,1.66E-05,1.06E-01,0.238532,5.90E-01,1.70E-01,0.127542
1.97E-01,1.60E-03,2.98E-02,0.110822,1.48E-05,0.00532752,3.74E-05,4.30E-02,2.02E-01,0.583476,5.93E-02,0.0272518
5.81E-03,0.0296118,0.600275,7.47E-02,0.109403,2.09E-01,6.91E-05,1.06E-02,6.33E-06,6.66E-03,2.89E-02,5.56E-02
1.52E-04,1.07E-04,5.61E-05,8.18E-02,0.00473545,8.04E-02,0.0871109,1.55E-01,0.235455,0.155756,0.163423,0.000866811
3.36E-02,1.64E-03,9.24E-02,0.135384,0.069876,3.26E-05,3.52E-01,1.56E-01,1.83E-01,3.78E-05,9.20E-06,4.24E-05
3.50E-05,2.04E-05,0.0464522,0.126903,0.00459655,8.36E-02,7.71E-01,0.0649381,0.170028,9.61E-01,0.0114109,0.115543
3.47E-03,7.07E-02,1.85E-01,1.17E-01,4.14E-05,1.21E-01,0.108391,0.0191516,0.119099,0.0675597,0.0856576,0.028934
1.53E-01,8.69E-02,0.050897,0.209136,0.0516782,4.46E-05,0.179695,0.048423,0.0744733,0.224608,0.0328387,1.73E-02
1.40E-01,1.38E-06,3.13E-03,0.143308,0.0545563,1.62E-01,0.246186,0.244539,0.162075,0.084464,0.070811,0.00178879
8.31E-02,0.0994612,0.0366192,0.144511,0.0152229,4.70E-02,0.164916,8.43E-02,1.89E-01,6.98E-05,1.85E-04,0.0385829
9.95E-01,1.67E-01,5.45E-02,2.27E-01,5.21E-02,0.0599332,0.10997,0.111834,1.55E-01,0.144859,0.126108,2.70E-05
8.62E-02,0.0322313,0.0638085,4.75E-02,0.128019,9.99E-06,8.95E-02,1.21E-05,0.0984507,1.81E-01,0.114745,0.107248
9.32E-05,0.6113,0.0213251,0.0108471,0.187991,9.60E-01,1.22E-01,7.44E-03,7.04E-03,0.000120357,2.26E-02,0.000141789
1.26E-05,0.109887,6.30E-02,0.143185,1.08E-05,0.178395,0.241402,2.70E-03,4.75E-07,0.128113,1.62E-05,1.19E-01
8.72E-02,0.137595,0.207028,4.11E-02,0.115023,1.53E-05,5.51E-06,0.181328,0.89686,2.09E-01,4.61E-05,1.33E-01
1.07E-01,0.130743,0.109032,2.06E-02,7.87E-06,3.23E-05,0.168328,0.0905891,0.104379,1.89E-01,0.227753,5.66E-02
2.89E-02,0.0407574,1.48E-05,0.105876,5.03E-05,6.87E-02,0.0225603,1.28E-01,2.14E-01,0.037143,1.30E-01,0.0951276
9.48E-02,1.67E-01,5.02E-05,0.108059,1.03E-01,1.38E-01,8.15E-06,0.115588,0.0860798,0.157822,0.242216,1.46E-05
0.123646,2.00E-01,0.100397,0.0271061,2.62E-05,9.83E-02,3.85E-02,0.000681527,0.0521984,0.0486788,0.17434,0.000107115
8.03E-01,0.136583,0.0723913,4.49E-05,0.135414,4.50E-02,0.186329,2.02E-05,1.39E-06,2.07E-04,0.119925,0.0710098
1.46E-01,6.70E-05,0.123643,0.0658394,2.61E-02,1.17E-01,0.140055,0.176243,5.98E-06,0.000227482,2.97E-02,7.13E-05
6.95E-04,8.14E-05,7.29E-02,0.0457777,1.02E-05,0.0746272,0.426895,5.33E-02,0.0836025,0.0245241,0.0378577,5.63E-05
1.22E-04,9.02E-05,0.0897426,0.0572405,7.98E-06,3.10E-02,0.143932,2.21E-01,1.62E-01,2.25E-01,0.0242669,2.64E-05
8.77E-06,0.963018,9.15E-03,0.118428,0.125907,1.02E-01,1.39E-05,4.13E-02,8.89E-02,4.36E-02,5.14E-05,0.0361976
5.59E-02,2.46E-01,0.152483,6.41E-05,3.98E-02,0.00110939,4.99E-02,0.00284781,9.49E-02,5.49E-02,0.00998063,0.0322655
2.01E-01,1.41E-05,3.27E-03,8.25E-05,1.23E-01,0.131129,0.00871207,0.0410776,1.36E-01,1.67E-05,0.113698,0.128774
2.14E-05,0.0962102,0.0869752,7.64E-02,2.88E-03,0.0245729,8.62E-05,0.101186,7.26E-06,1.14E-01,0.0792015,0.0851077
1.11E-01,1.02E-01,5.36E-06,0.074499,1.09E-05,7.23E-06,1.30E-05,0.106294,5.18E-02,3.94E-05,4.66E-05,1.36E-05
4.24E-05,0.0750757,4.74E-05,0.113081,3.65E-02,3.58E-02,0.539287,0.0812144,5.20E-05,2.53E-01,0.0291176,0.000109174
0.0976864,0.253459,0.135977,0.0816502,2.00E-05,1.33E-03,0.0091431,2.39E-01,0.0537956,0.104427,0.000291328,0.138373
1.11E-01,0.0320072,0.139957,2.26E-05,1.21E-01,0.104316,1.20E-01,0.0674879,0.0169229,1.43E-01,0.581194,1.66E-04
9.54E-06,0.00557242,0.0139448,0.0405945,6.32E-06,1.20E-01,1.99E-01,2.01E-05,0.0387032,9.70E-02,1.23E-02,0.0962378
1.02E-01,0.0214665,0.0380698,0.252878,1.31E-01,5.74E-02,1.32E-05,6.84E-05,9.46E-02,1.66E-06,0.190999,0.0427909
8.99E-02,0.0818888,8.04E-06,0.0575096,4.73E-02,3.45E-02,1.14E-01,5.94E-06,4.82E-06,0.00903939,0.0576241,8.49E-02
2.44E-05,9.53E-02,1.33E-01,0.19247,0.0510061,0.0457189,4.34E-02,0.117808,6.70E-06,0.101384,5.14E-03,1.74E-01
1.44E-01,3.34E-02,0.084777,0.0324781,0.145384,0.775309,4.99E-05,0.192553,0.0670382,0.0522917,6.32E-05,9.28E-03
3.77E-02,5.01E-02,0.213142,8.38E-06,4.08E-06,5.88E-02,0.117632,0.0134441,0.11571,0.0329063,1.86E-05,1.80E-04
4.67E-02,2.26E-04,8.64E-06,0.101331,6.33E-02,3.38E-05,1.38E-01,6.26E-02,2.79E-05,0.0906096,0.000269792,2.26E-05
0.087267,7.20E-02,1.15E-05,0.114759,8.02E-02,5.67E-05,1.10E-05,3.15E-05,2.32E-01,3.34E-02,0.182934,9.75E-02
3.11E-05,0.0377119,0.0810587,0.0274531,0.0387125,0.854402,1.96E-01,1.41E-05,0.177389,1.06E-01,0.0272057,0.0588158
1.02199,0.0695554,0.011295,0.0429647,9.62E-02,1.65E-02,1.30E-01,0.0865111,9.45E-03,7.93E-05,0.0519039,0.108955
8.02E-02,0.0842503,3.49E-03,0.150845,2.22E-05,7.54E-01,7.21E-06,1.29E-01,0.00988788,5.54E-05,4.88E-05,7.14E-01
1.23E-01,2.70E-05,2.74E-01,9.90E-03,1.05E-01,0.187515,0.0685059,0.0525773,0.139483,0.00290352,0.10545,1.57E-01
1.12E-01,0.184773,0.00643293,1.92E-02,2.29E-05,1.09E-05,7.36E-02,0.574521,8.98E-02,0.100773,0.381166,0.101
8.49E-05,1.10E-01,1.39E-01,0.109603,6.67E-06,4.80E-02,0.0684804,0.0599999,0.102929,1.14E-05,0.0749958,4.15E-02
0.0641277,4.38E-02,0.0492457,2.54E-01,0.110409,2.61E-02,0.204985,0.150107,0.121673,3.46E-02,0.12035,1.13E-05
5.53E-02,0.0575414,0.021343,0.00981938,2.50E-05,4.78E-02,0.0144983,0.0454864,1.77E-05,1.81E-01,7.24E-02,0.0442929
7.27E-06,6.05E-02,1.73E-01,8.69E-05,0.0914547,0.132157,0.0489432,0.248551,7.61E-05,0.037672,3.37E-02,8.82E-02
3.73E-02,3.29E-02,1.98E-01,0.0839721,0.0398354,6.53E-02,0.027159,3.37E-02,0.0960063,0.112905,0.0118264,0.146226
1.12E-01,9.72E-01,6.31E-05,0.024717,6.81E-06,2.13E-01,0.178764,7.48E-06,4.28E-02,0.068576,6.76E-03,1.35E-01
0.0879367,7.89E-06,0.176455,3.40E-02,0.189828,2.47E-05,0.215124,1.82E-05,1.31E-01,0.242231,1.65E-01,8.20E-02
0.10188,0.03755,0.000124819,0.0591418,0.072996,1.23E-01,2.98E-02,0.0550028,0.112111,3.89E-05,6.20E-02,0.654646
0.000463217,2.83E-04,4.01E-02,0.066151,6.11E-05,0.0873282,3.72E-02,3.64E-05,0.215171,0.145611,0.238982,1.12E-05
9.77E-02,0.109568,7.36E-02,0.00416902,0.0312876,1.19E-05,0.0649933,0.142858,2.37E-01,2.81E-05,0.025666,0.0474774
0.023838,3.67E-05,0.292876,0.0483495,0.011904,4.83E-02,0.15536,0.122713,8.61E-05,0.0255879,0.0928331,9.22E-02
2.18E-01,1.61E-02,1.49E-05,0.251038,0.146489,3.46E-02,0.0850011,2.02E-01,0.063293,1.15E-05,1.93E-05,4.56E-05
1.02E-01,0.172206,9.85E-02,2.35E-02,0.00465701,0.0489587,0.00592457,6.00E-06,0.231437,1.08E-01,1.87E-02,0.17341
0.125341,0.109976,5.70E-05,3.69E-02,5.72E-02,3.30E-02,3.51E-02,7.51E-02,1.15E-05,0.114587,0.00811169,0.000182174
2.10E-01,0.123568,0.0813624,0.0279732,0.118355,8.06E-06,0.167248,5.20E-02,1.07E-01,0.143092,0.795424,2.77E-02
7.11E-02,0.013508,1.76E-05,1.39E-05,0.111384,0.108726,0.0101362,1.50E-05,9.55E-06,1.86E-01,3.59E-05,0.0678697
0.0931996,6.74E-05,1.07E-01,0.0351342,6.06E-06,0.133556,2.22E-02,0.112471,7.15E-02,9.72E-02,0.0203617,0.0525778
0.0317468,0.110227,0.0532331,1.08E-05,2.58E-06,0.035422,0.0402869,0.107991,7.84E-06,1.08E-05,9.15E-02,6.78E-02
5.24E-02,0.00285945,0.0218026,6.14E-01,0.106309,1.64E-05,8.80E-05,2.78E-05,5.78E-06,0.0301497,0.0433255,0.0207767
0.813879,0.124875,0.171651,2.32E-01,1.61E-05,0.144235,1.25E-01,0.0200943,0.075268,1.03E-01,6.11E-02,2.41E-05
5.10E-05,0.108537,0.193653,0.251797,2.17E-01,9.81E-02,0.0899775,9.40E-02,1.50E-06,4.07E-05,0.0607789,0.155558
8.16E-06,0.0255508,0.229124,0.227959,0.0158733,3.32E-01,0.0755991,0.111516,0.105834,2.35E-05,3.78E-05,0.226573
3.43E-05,0.0824064,3.40E-05,7.17E-02,0.000126799,7.21E-02,1.96E-01,0.009308,5.59E-05,8.86E-02,3.17E-06,0.187488
6.38E-03,4.39E-05,0.126351,8.48E-02,6.01E-06,0.0514019,3.57E-02,0.0170813,1.60E-05,1.41E-05,1.74E-02,4.45E-02
1.96E-05,0.14388,6.22E-06,1.64E-01,0.337042,2.14E-01,0.0367169,0.694075,0.0278852,8.68E-07,0.000136988,2.53E-01
1.88E-02,4.46E-03,4.25E-02,4.42E-05,0.0338758,0.0462193,0.103736,0.0384379,3.06E-05,4.89E-01,0.690016,7.54E-02
4.80E-02,1.65E-01,1.17E-01,3.16E-02,7.78E-01,0.0586187,0.0415722,0.0620375,1.35E-01,3.87E-02,8.65E-05,0.108603
0.107799,3.42E-02,7.00E-06,1.94E-02,9.90E-02,1.90E-01,3.70E-06,0.110095,0.113278,0.0429491,1.17E-05,0.129234
1.43E-01,0.00434231,1.17E-01,1.66E-05,1.15E-01,1.41E-01,1.03E-01,9.81E-02,1.67E-02,3.98E-03,0.000477258,0.208965
1.18E-01,0.0227788,1.14E-01,0.250428,4.51E-05,0.0179579,2.25E-01,7.32E-06,0.241486,0.00024256,0.000821603,6.04E-02
1.38E-01,4.91E-06,0.0980114,9.77E-02,9.86E-06,0.0865173,7.96E-03,1.03E-01,0.988231,8.51E-02,4.35E-05,9.08E-02
1.91E-01,7.58E-02,0.0840625,3.41E-05,1.27E-01,4.35E-06,3.88E-02,1.84E-02,3.39E-05,0.0737458,0.24142,0.0968044
4.74E-01,0.00594291,0.0667551,1.23E-02,2.59E-05,0.138858,0.0752023,0.0397091,3.74E-06,1.04E-01,1.83E-02,1.98E-02
7.24E-02,0.162039,8.80E-02,0.757171,9.75E-06,0.0165569,0.103488,8.45E-06,8.49E-01,1.56E-01,2.87E-05,0.11801
1.60E-02,0.22612,1.12E-01,4.93E-03,4.13E-05,7.65E-05,1.26E-01,0.162137,0.115141,4.24E-02,0.118086,0.0651691
0.0829727,0.151407,4.92E-06,3.28E-06,5.38E-03,1.25E-02,1.29E-01,7.80E-06,0.13141,0.0443321,0.168698,2.04E-05
1.33E-04,1.12E-01,0.259871,5.94E-02,1.33E-01,1.45E-05,8.75E-06,0.0155163,0.25119,0.0625181,2.51E-01,8.07E-07
4.52E-02,1.27E-01,0.0292625,0.142369,9.70E-06,1.15E-01,0.142952,0.159775,0.0185104,9.49E-02,0.1247,1.57E-02
0.0731448,3.13E-02,8.79E-02,0.229177,7.19E-06,6.91E-06,3.95E-03,5.88E-02,0.0483645,0.0910549,5.36E-05,0.205724
3.94E-02,2.73E-05,1.18E-05,0.0279172,0.230685,1.41E-01,0.0492624,0.240612,0.0176582,1.57E-01,0.0813387,4.25E-01
9.55E-01,0.0299548,0.0500527,8.58E-02,0.0191061,0.205304,0.139247,0.0290934,4.45E-02,6.09E-02,2.07E-05,0.698404
1.02E-02,9.12E-03,0.0140859,2.29E-05,1.73E-05,2.15E-01,6.77E-02,2.29E-06,7.36E-02,1.11E-05,3.27E-05,0.129143
1.09E-01,1.03E-01,0.0766005,0.0238264,1.03E-01,2.15E-02,0.194838,8.67E-02,0.124182,2.13E-02,0.0625989,9.60E-05
1.62E-01,0.105165,0.126513,0.103567,9.35E-02,0.130513,0.131759,9.08E-02,0.160302,0.220535,0.110935,6.83E-05
8.16E-02,4.34E-05,0.248437,0.142956,6.37E-06,3.00E-02,1.34E-01,1.02E-05,1.17E-05,2.25E-05,0.0973682,1.26E-01
0.120656,8.84E-05,5.68E-02,0.112192,0.0546254,0.546929,7.34E-02,0.0427175,0.162605,1.67E-05,0.131358,6.76E-02
8.14E-02,0.123405,8.97E-02,1.34E-01,0.0269416,1.37E-01,1.07E-01,1.38E-01,1.57E-05,1.14E-01,0.000109869,3.53E-05
6.88E-06,0.0286234,0.0903174,0.0153087,0.114139,0.0376289,2.56E-05,1.76E-01,0.195777,5.83E-01,0.205911,3.59E-02
1.11E-01,4.12E-03,3.44E-03,3.20E-01,1.28E-01,2.25E-01,0.122253,6.40E-03,2.36E-05,1.07E-05,0.22582,0.046618
7.21E-05,0.09176,0.264912,9.52E-06,5.06E-06,3.08E-06,9.98E-02,9.82E-02,2.12E-05,1.78E-05,3.57E-02,1.37E-01
0.12108,5.08E-02,0.00627144,5.86E-06,0.0416045,3.03E-05,7.59E-06,3.16E-02,0.0260808,1.14E-01,0.0260963,2.88E-06
1.68E-05,0.00243788,0.381949,9.68E-06,3.09E-02,0.0444532,0.000304494,0.12333,0.0820557,4.00E-01,0.132049,4.78E-02
3.31E-06,9.95E-02,0.117377,3.07E-02,1.04E-02,2.86E-03,0.092549,0.0267346,0.24054,0.120965,1.47E-01,9.63E-03
1.44E-02,1.56E-05,0.116111,2.10E-02,2.97E-05,9.10E-06,0.041742,0.0947039,1.06E-05,2.12E-01,2.70E-05,9.09E-05
3.81E-05,0.112756,0.139886,0.031596,0.130915,0.036307,0.291093,0.291417,0.13925,1.43E-02,6.41E-05,6.17E-05
2.08E-01,1.10E-01,0.121002,1.28E-02,4.44E-02,0.00150352,0.0692898,6.95E-02,1.79E-02,3.69E-02,2.53E-01,1.04E-04
2.58E-05,0.0663274,0.105908,0.140956,0.0566545,0.0931478,0.198501,1.23E-01,0.0930786,0.0287173,2.75E-05,3.17E-02
5.34E-05,0.192275,1.23E-01,0.213474,6.20E-03,0.139769,8.41E-06,1.26E-02,0.181733,3.58E-02,9.61E-01,6.09E-02
1.35E-05,3.60E-02,4.20E-05,0.0944156,2.12E-05,1.11E-05,1.12E-01,0.0892015,0.225595,5.62E-02,0.0872585,8.44E-02
7.11E-05,0.0489457,5.15E-03,0.366451,0.0471183,0.054075,4.95E-02,1.49E-05,0.000582041,0.0535292,0.199798,1.81E-02
5.02E-02,0.0858445,1.11E-01,1.40E-04,5.27E-06,1.05E-05,6.04E-06,0.000188815,1.26E-02,3.27E-05,0.0122823,1.64E-05
1.92E-05,0.0828354,0.0434171,1.01E-01,1.51E-05,0.156943,0.0164862,0.138823,1.02065,0.119865,0.00556456,9.47E-06
0.232548,5.54E-05,0.131024,0.0870292,0.235377,6.81E-06,3.95E-05,0.109637,0.0312234,0.120621,6.82E-05,0.166626
6.84E-05,0.235804,4.53E-02,1.46E-01,3.75E-05,1.65E-05,0.168597,0.022093,3.79E-02,2.97E-05,0.0118749,1.92E-05
6.54E-05,0.0824756,1.03E-05,0.137858,0.165812,2.69E-06,1.99E-01,0.00522231,9.64E-02,8.81E-02,0.0463159,3.06E-05
8.69E-02,8.01E-05,0.0789576,0.203841,4.87E-02,1.02E+00,4.22E-02,1.28E-01,3.41E-01,0.0369528,0.0758549,4.35E-03
5.72E-02,0.171564,0.0409288,0.0292209,0.0651476,0.0907229,0.243555,7.10E-06,0.00593122,1.17E-01,0.0737435,5.72E-02
9.35E-02,5.17E-05,0.024936,2.52E-02,1.80E-05,0.061564,7.40E-02,8.78E-06,4.31E-07,1.37E-01,9.51E-05,2.00E-02
3.70E-02,0.0392807,3.32E-03,0.387804,0.0869894,9.50E-02,0.0724189,3.74E-02,0.0253412,0.137987,0.100623,7.75E-01
0.0924586,9.44E-06,0.0974642,4.90E-02,0.0234185,1.87E-01,0.101716,0.053903,9.63E-06,6.43E-02,3.59E-02,0.0529496
3.73E-04,3.04E-02,4.52E-04,0.0972717,0.0734462,1.38E-01,0.009357,1.67E-03,1.56E-02,2.22E-01,2.07E-05,0.00328168
0.107274,1.46E-05,0.0289491,6.59E-02,1.95E-01,0.0984873,2.21E-05,0.0853402,9.43E-02,3.80E-02,0.10507,0.045959
0.0330083,3.07E-02,6.39E-01,0.000206281,7.38E-06,0.0749865,0.214074,2.28E-06,0.00010515,1.09E-01,1.08E-05,0.0138049
1.36E-01,0.0814244,0.117659,0.469798,0.000462303,4.82E-02,4.61E-02,0.0262797,0.139296,0.18816,0.121757,2.10E-01
0.384416,6.90E-06,5.06E-05,0.0284906,3.75E-02,8.63E-05,1.01E+00,0.0445222,0.7351,1.79E-01,5.36E-02,1.33E-02
2.08E-01,0.101968,1.96E-01,0.0817654,3.31E-01,7.90E-06,0.04834,0.389688,7.19E-02,7.72E-06,0.0696072,0.0475311
0.0657022,0.0415209,6.31E-05,1.05E-01,7.15E-02,0.0960755,0.044564,1.05E-04,0.199356,1.35E-02,1.20E-01,1.45E-01
0.0406956,1.70E-03,8.31E-02,0.0753757,4.09E-06,2.99E-06,0.00733299,3.35E-05,4.48E-06,9.08E-02,0.165003,1.11E-01
3.85E-02,1.72E-01,4.93E-05,0.125605,2.91E-02,6.55E-06,9.00E-05,2.02E-01,1.00182,0.052321,0.00019331,5.79E-06
1.07E-01,0.0702632,0.0529762,0.866666,2.36E-04,0.0324443,0.137301,6.55E-06,1.11E-05,2.25E-02,0.111741,0.0387567
1.72E-02,0.620403,0.174833,0.601801,1.41E-01,0.0143685,2.28E-05,2.09E-02,4.40E-03,0.0472667,0.126852,0.000223616
0.144801,7.79E-05,0.176462,9.99E-01,2.67E-02,1.39E-01,4.47E-02,0.103922,6.47E-02,1.66E-03,0.0145788,0.0494679
1.75E-01,4.94E-01,2.17E-04,0.0023602,0.0270359,2.94E-02,1.01E-03,0.161766,0.0316701,6.24E-01,7.92E-05,2.70E-05
8.41E-02,2.39E-02,4.92E-01,1.52E-01,0.138297,0.124396,4.54E-06,1.14E-01,3.68E-02,1.37E-01,0.112298,0.23678
0.000113151,1.61E-01,0.067839,1.19E-01,6.38E-02,0.100996,0.0134591,0.138492,4.43E-06,0.0767778,1.11E-01,0.1179
0.755258,8.63E-02,1.72E-03,2.64E-05,1.78E-05,0.0684736,8.27E-06,0.566603,1.74E-05,0.116333,0.118166,1.01E-01
7.40E-06,0.0683925,1.15E-04,0.0145249,0.128703,3.38E-03,0.0378829,2.66E-02,2.58E-05,0.718535,0.0110566,1.20E-04
1.42E-01,1.41E-01,2.98E-06,0.106456,2.30E-05,4.23E-03,1.59E-01,0.0227395,2.99E-05,1.13E-02,0.146481,0.0169727
5.42E-02,9.24E-01,0.0891694,0.0184207,0.019505,0.0682626,0.127591,8.56E-02,8.10E-06,0.0833044,0.169253,2.10E-02
7.27E-02,0.108063,2.18E-01,0.196428,0.211978,7.30E-06,1.07E-01,1.78E-05,0.0870664,2.44E-05,0.107014,0.0679314
