January,February,March,April,May,June,July,August,September,October,November,December
0.059882,0.259465,0.00882692,0.177647,0.0140161,0.18145,0.0167544,0.00273319,0.05691,0.64826,0.0837699,0.00186953
0.0290152,0.109567,0.000698349,0.00273089,0.14412,0.18208,0.13747,0.0964945,0.109969,0.155267,0.0328981,0.135717
0.0589429,0.133499,0.115614,0.00138935,0.00355105,0.169026,0.00446458,0.24372,0.0318954,0.105572,0.0835871,0.00410552
0.0342656,0.224555,0.16797,0.0533755,0.132956,0.00721779,0.0279559,0.0111334,0.376102,0.590288,0.0148365,0.143399
0.0762251,0.00921499,0.0704375,0.00118071,0.622798,0.228216,0.0987554,0.0217328,0.129544,0.12085,0.0879732,0.0134242
0.000463465,0.0342117,0.00321675,0.001682,0.00476381,0.0617747,0.00338693,0.110707,0.0535854,0.0752678,0.000426947,0.012487
0.00141257,0.102004,0.0914372,0.0012788,0.00410666,0.122599,0.749623,0.126044,0.00643746,0.000129976,0.0889569,0.102952
0.120287,0.0538416,0.163304,0.41619,0.0954513,0.125418,0.104126,0.134314,0.215049,0.000599383,0.156814,0.342909
0.167092,0.0755666,0.0881105,0.170764,0.122969,0.0500719,0.104971,0.00325833,0.00366759,0.00092237,0.0694245,0.000324741
0.0713673,0.000928125,0.0308169,0.0023908,0.0494793,0.00144381,0.0215576,0.125617,0.254528,0.131889,0.000466142,0.14829
0.148955,0.000438119,0.0258565,0.0596736,0.671018,0.0762679,0.20464,0.0264099,0.113816,0.0889207,0.0942781,0.123238
0.189136,0.00854759,0.0917085,0.210279,0.0456429,0.115839,0.004412,0.197155,0.0947205,0.00228317,0.0890628,0.221427
0.00210171,0.0183827,0.0672047,0.0317584,0.000778738,0.0373458,0.0753665,0.103503,0.139463,0.00112378,0.144362,0.1159
0.144078,0.000550469,0.00183038,0.0785753,0.0875845,0.124515,0.0609742,0.0150648,0.0126446,0.182282,0.000241782,0.335982
0.184665,0.000625092,0.169428,0.145352,0.0249972,0.0112753,0.00336855,0.0615513,0.242858,0.00228584,0.391491,0.1296
0.135594,0.99423,0.00247029,0.235237,0.801847,0.00524666,0.00533425,0.112842,0.0115555,0.129392,0.209328,0.0521033
0.114447,0.0964219,0.182546,0.0238636,0.142503,0.0340537,0.0154185,0.0714185,0.0107202,0.0214615,0.0173321,1.03E-01
0.114625,0.129241,0.0415279,0.00183381,0.0191884,0.270256,0.83054,0.00280812,0.159265,0.000146408,0.0303055,0.113702
0.0396779,0.0020913,0.0652469,0.094649,0.00586088,0.0361824,0.0133062,0.0149158,0.133149,0.136641,0.00816625,0.000834558
0.0467713,0.0974762,0.0395053,0.0897473,0.0382591,0.00863795,0.166912,0.188953,0.125326,0.000556677,0.143655,0.00380394
0.137669,0.194319,0.000663118,0.0557819,0.00220656,0.0767092,0.13771,0.014122,0.151495,0.0550247,0.0702087,0.00051464
0.245082,0.0507699,0.0660761,0.138136,0.00245942,0.0103515,0.232518,0.0752368,0.0231985,0.0192111,0.00327301,0.164519
0.0510466,0.170105,0.12398,0.498103,0.863186,0.0276222,0.834478,0.0625473,0.0218811,0.0356498,0.0201354,0.100846
0.111659,0.0237836,0.0171709,0.0639769,0.0384907,0.104879,0.00755965,0.353472,0.00517048,0.144653,0.165543,0.00646331
0.000383613,0.0655345,0.918806,0.0273035,0.0179796,0.15727,0.251849,0.116025,0.0903473,0.123751,0.0886291,0.0364063
0.148216,0.206185,0.00876895,0.0292311,0.231439,0.0333532,0.0356353,0.000543635,0.00371473,0.00477868,0.177298,0.332416
0.142734,0.372867,0.129859,0.0727005,0.0336815,0.0685449,0.0584437,0.248054,0.123389,0.00289355,0.0214553,0.0411674
0.0734849,0.108359,0.0520694,0.146841,0.0951987,0.00145124,0.139313,0.122102,0.044172,0.135882,0.0745736,0.0523135
0.00809436,0.233981,0.12888,0.351785,0.233111,0.00320223,0.473552,0.0289243,0.16749,0.0812292,0.0388577,0.0873508
0.401501,0.00429447,0.141572,0.0173427,0.0972364,0.0018223,0.0124601,0.0984802,0.0672437,0.0180058,0.00213135,0.000703849
0.195087,0.058695,0.0624277,0.0952781,0.00110096,0.144144,0.14122,0.0439536,0.0105515,0.117729,0.1408,0.000842022
0.0537371,0.0354127,0.0651644,0.500791,0.440992,0.0894177,0.00844359,0.134529,0.0357845,0.000738294,0.0635294,0.0237635
0.147886,0.0344045,0.173495,0.12121,0.145955,0.089173,0.05209,0.131558,0.235445,0.070278,0.0134461,0.0493969
0.0053205,0.00462742,0.0992285,0.18596,0.109376,0.00321007,0.0486808,0.0593787,0.152715,0.00354851,0.124324,0.00232253
0.000766075,0.0929591,0.00292695,0.0980042,0.0700787,0.135909,0.0398106,0.0673035,0.649423,0.000797198,0.116288,0.128054
0.134167,0.096233,0.0159672,0.0941725,0.145184,0.140138,0.00461986,0.17246,0.00503508,0.000690849,0.000295629,0.000504379
0.038673,0.00762067,0.203214,0.034434,0.13778,0.146646,0.095839,0.00157511,0.2346,0.023265,0.00386511,0.000618682
0.0634265,0.122914,0.170024,0.506113,0.0513565,0.0633028,0.214149,0.140522,0.40861,0.120838,0.000478269,0.137994
0.142443,0.0302706,0.043271,0.00104162,0.109844,0.0551117,0.213475,0.689989,0.228742,0.00264974,0.000870229,0.123673
0.05883,0.00402292,0.23698,0.0419748,0.0966145,0.224303,0.120494,0.0164603,0.0211721,0.069313,0.174055,0.170655
0.228834,0.00085152,0.00219424,0.000974406,0.118603,0.0765911,0.0286478,0.229634,0.0286204,0.0721611,0.025,0.186734
0.0046542,0.240313,0.0370772,0.0956148,0.0365278,0.0121367,0.00250971,0.0545867,0.0188094,0.163813,0.0467689,0.154045
0.128964,0.0419291,0.222253,0.0403687,0.0317995,0.152746,0.0133023,0.0461423,0.113284,0.261659,0.02209,0.0327739
0.0416138,0.162093,0.00265465,0.00122288,0.108942,0.0532756,0.108721,0.114587,0.05395,0.17349,0.00381473,0.175209
0.107762,0.0907062,0.00147288,0.0564721,0.0495204,0.226978,0.0117661,0.0931214,0.113677,0.149993,0.057775,0.058793
0.00122333,0.139079,0.104849,0.0620031,0.937555,0.131879,0.9143,0.11936,0.756927,0.064173,0.00269639,0.00056527
0.000355636,0.0379,0.159799,0.0863904,0.95435,0.0366188,0.11055,0.0335612,0.0940636,0.137641,0.185753,0.0411129
0.0378851,0.0292562,0.0035687,0.258393,0.0523248,0.00930362,0.0367566,0.160413,0.137393,0.0494564,0.175929,0.104192
0.180373,0.00181384,0.0735584,0.243822,0.00223854,0.0675699,0.602295,0.101054,0.0348484,0.0252096,0.137236,0.000575548
0.0491173,0.038689,0.02781,0.00123019,0.299584,0.0223838,0.0369215,0.118075,0.767498,0.00068569,0.000846716,0.129015
0.259175,0.00940679,0.0308543,0.00279136,0.0774219,0.00493548,0.129961,0.416541,0.0635532,0.236504,0.155392,0.0420351
0.000401533,0.0347445,0.00111834,0.245279,1.10489,0.242586,0.10081,0.00175165,0.0371129,0.00117066,0.0880908,0.00103788
0.0524204,0.109337,0.00575969,0.0915127,0.133306,0.0363954,0.1504,0.243755,0.0302618,0.141295,0.0022305,0.18489
0.000828883,0.10501,0.0319122,0.179637,0.000878346,0.155996,0.02523,0.0194503,0.219163,0.255708,0.0524432,0.0672026
0.0100896,0.149704,0.00153347,0.0267408,0.107628,0.0228005,0.00482319,0.0125573,0.134147,0.161135,0.0772018,0.238962
0.229781,0.134762,0.101998,0.272986,0.0706699,0.264092,0.00642813,0.0265767,0.0238693,0.000578599,0.232586,0.135459
0.101356,0.00093192,0.00136389,0.187108,0.27766,0.0636701,0.0741958,0.041011,0.193406,0.00259317,0.0503438,0.109349
0.0372101,1.03317,0.0323641,0.0725763,0.176241,0.167563,0.260032,0.766793,0.126343,0.0411218,0.0708961,0.000732681
0.0291942,0.0395925,0.0362157,0.0281837,0.205839,0.0444592,0.0716966,0.121115,0.0274908,0.034804,0.0244772,0.119386
0.00962076,0.00117389,0.0797125,0.00181081,0.155669,0.00668299,0.485867,0.30064,0.00930816,0.175727,0.134433,0.0939677
0.00162283,0.101987,0.0303387,0.000873796,0.00713136,0.0042365,0.980809,0.00160966,0.168654,0.019201,0.000939475,0.114034
0.103838,0.0177606,0.167608,0.024574,0.0331531,0.0534881,0.0638418,0.000839549,0.025637,0.0221168,0.00832422,0.0350766
0.244463,0.0924785,0.0181128,0.0209711,0.00411551,0.0346446,0.205586,0.104446,0.201832,0.136563,0.241554,0.000812549
0.0948749,0.118028,0.427159,0.121585,0.0445953,0.764529,0.0679546,0.00413872,0.101974,0.170279,0.0863127,0.0280384
0.000531218,0.065433,0.183656,0.0392886,0.0137344,0.0034856,0.151814,0.123791,0.956126,0.541818,0.101728,0.00029772
0.00293747,0.0431355,0.0937005,0.108473,0.935879,0.0642152,0.0929342,0.00467076,0.0670624,0.0812052,0.000651399,0.18897
0.133243,0.00112116,0.0508891,0.0230721,0.0397361,0.0155239,0.0312656,0.0522794,0.109444,0.147946,0.180593,0.110246
0.0259066,0.0146512,0.211515,0.134596,0.104349,0.0498247,0.0917475,0.00149258,0.190034,0.723294,0.0843142,0.00118552
0.594067,0.0249466,0.00437882,0.00373955,0.143929,0.155253,0.00479328,0.146442,0.144546,0.0664047,0.0972961,0.10272
0.00102467,0.10324,0.0294844,0.0348318,0.242347,0.0105772,0.620911,0.00369818,0.00968272,0.139267,0.101286,0.00524535
0.146156,0.143015,0.00146354,0.151084,0.17522,0.100503,0.189855,0.103508,0.0207053,0.131534,0.0195923,0.00275134
0.000212398,0.0418776,0.118612,0.234241,0.0361817,0.701055,0.119944,0.0163242,0.00498671,0.0168769,0.114843,0.000407804
0.0269378,0.00480393,0.200605,0.22266,0.059358,0.0270948,0.0912901,0.146535,0.114972,0.265238,0.00065319,0.112165
0.11831,0.134063,0.040621,0.00153116,0.0430699,0.107128,0.133795,0.487784,0.178989,0.0350123,0.0932351,0.12028
0.000559678,0.124818,0.239149,0.0696273,0.175796,0.0528978,0.143445,0.1164,0.0178057,0.000842606,0.146521,0.0129317
0.085558,0.00700779,0.180407,0.131631,0.0409166,0.00163191,0.00716699,0.102351,0.128816,0.00291493,0.237269,0.00163477
0.0446708,0.0474947,0.048814,0.0063262,0.238586,0.171104,0.146657,0.000872813,0.163835,0.0832059,0.00369732,0.00219309
0.00284163,0.0812691,0.0746154,0.0803136,0.142977,0.19312,0.121885,0.0605261,0.037081,0.0320189,0.0231809,0.153604
0.00225778,0.0020203,0.175132,0.0381085,0.109028,0.11475,0.00829943,0.0474411,0.0729208,0.163096,0.105685,0.000385187
0.000255381,0.000173002,0.00649132,0.137485,0.00169188,0.117734,0.135352,0.0240864,0.130144,0.0576554,0.00140482,0.00418995
0.0933645,0.143862,0.011705,0.133915,0.0958827,0.0179207,0.0051349,0.244775,0.07183,0.150775,0.890911,0.0347615
0.0245448,0.199047,0.11212,0.115976,0.0222106,0.00430048,0.140295,0.145176,0.233457,0.0855589,0.111847,0.11569
0.102472,0.000755755,0.0583944,0.00196235,0.0474985,0.00272456,0.0978116,0.109589,0.138254,0.146875,0.00458698,0.0582724
0.155851,0.0204,0.0921517,0.00149225,0.00642237,0.113119,0.101206,0.124902,0.0466885,0.663814,0.041873,0.0753299
0.0353451,0.00109386,0.000735798,0.0427413,0.00855475,0.0513962,0.132842,0.177681,0.299303,0.00339106,0.534375,0.000525425
0.0424183,0.034888,0.0742199,0.00227472,0.0732276,0.198853,0.0346226,0.39007,0.0265167,0.0492355,0.117125,0.0241146
0.000556794,0.159149,0.0408007,0.0750705,0.00298283,0.123476,0.0801449,0.19814,0.00265482,0.165741,0.00160132,0.10249
0.24661,0.00104171,0.00320228,0.00126304,0.404323,0.0191774,0.0112641,0.0123004,0.14885,0.00499765,0.121887,0.0696871
0.00232491,0.0017086,0.134134,0.0321273,0.213857,0.063286,0.0433278,0.674268,0.01149,0.0364035,0.205984,0.25475
0.0671027,0.0677802,0.112145,0.106739,0.0148746,0.052089,0.00465016,0.136357,0.0697664,0.257016,0.00261438,0.0410623
0.073485,0.136693,0.000945684,0.271921,0.00658725,0.00768222,0.0226058,0.112046,0.0308097,0.121516,0.000896805,0.000426891
0.000688079,0.00995979,0.134454,0.00269125,0.0876735,0.0071435,0.141421,0.0649699,0.0138115,0.000496074,0.114506,0.112431
0.11587,0.638152,0.137872,0.00594264,0.226365,0.115263,0.03844,0.11721,0.147605,0.131693,0.0981805,0.000870887
0.214926,0.012586,0.0492401,0.202851,0.139717,0.213378,0.980943,0.106604,0.0415188,0.0541373,0.0528176,0.0567555
0.212861,0.0909004,0.0903334,0.0310411,0.140685,0.0146935,0.00224297,0.0364318,0.126678,0.126449,0.000553209,0.0454706
0.0684579,0.000577746,0.12317,0.0369266,0.0208794,1.54054,0.039604,0.118812,0.181565,0.131915,0.133683,0.0557246
0.250679,0.15893,0.00354676,0.000693238,0.0747084,0.0259811,0.123216,0.0209694,0.571053,0.0882346,0.00115627,0.106315
0.00679722,0.223341,0.0681661,0.0102747,0.00249005,0.024028,0.198805,0.126949,0.015806,0.15191,0.000604587,0.00316543
0.099191,0.0152255,0.0751076,0.0233968,0.0328376,0.00240188,0.147108,0.00280901,0.0783626,0.0256518,0.0895847,0.0900161
0.0682685,0.00316403,0.0178467,0.057571,0.0729722,0.00317272,0.0829557,0.114456,0.0576041,0.0167285,0.13646,0.101998
0.222376,0.0311888,0.111691,0.0618997,0.115588,0.183687,0.0616578,0.0481209,0.129749,0.00910324,0.000962485,0.0438801
0.240317,0.213849,0.100991,0.146976,0.224193,0.0124716,0.0928075,0.187192,0.324268,0.370052,0.108009,0.11422
0.000606089,0.000811369,0.240541,0.0675911,0.0984872,0.032858,0.0309712,0.168659,0.170052,0.23413,0.270163,0.142102
0.0430484,0.107263,0.141425,0.118391,0.177303,0.812888,0.31156,0.790062,0.0414282,0.0640271,0.0393014,0.0244261
0.0266411,0.00070867,0.110476,0.232915,0.0601327,0.151838,0.0377613,0.235033,0.101676,0.162655,0.0630779,0.123182
0.125999,0.0646023,0.0231694,0.00231037,0.0712512,0.0211576,0.0668482,0.115266,1.0074,0.0914042,0.030476,0.0336556
0.966544,0.192499,0.112344,0.031728,0.114369,0.127352,0.195747,0.0434697,0.241917,0.0914422,0.0023435,0.0908
0.0967361,0.158565,0.00129954,0.000677829,0.117666,0.176267,0.00526601,0.0189495,0.00187877,0.103799,0.199826,0.10996
0.0011459,0.0514307,0.234511,0.00151385,0.119044,0.00527168,0.0997215,0.0328265,0.171212,0.139472,0.0620866,0.0946875
0.000484563,0.475334,0.08914,0.0019008,0.00415361,0.10235,0.150376,0.00219496,0.0652879,0.12178,0.021973,0.0249444
0.0701194,0.211655,0.151086,0.000746145,0.00109532,0.037995,0.0423237,0.0192628,0.00416001,0.00114083,0.123718,0.177849
0.026619,0.000512305,0.103674,0.0286723,0.0458175,0.100211,0.0548932,0.0636945,0.0157386,0.229609,0.142723,0.00117298
0.137771,0.0719554,0.231065,0.0751623,0.00685551,0.0827101,0.150294,0.0354476,0.138132,0.0183451,0.037418,0.000680134
0.00443034,0.0269064,0.27222,0.00166555,0.21703,0.147873,0.0772302,0.0117826,0.00634784,0.178105,0.00136916,0.0576062
0.0983958,0.000766882,0.0470537,0.0130745,0.000961988,0.742519,0.0284999,0.0926285,0.0919116,0.00568558,0.0234788,0.0863693
0.00209104,0.20509,0.104717,0.151093,0.0369826,0.315496,0.00653168,0.184232,0.0033206,0.0439104,0.0618845,0.00166997
0.106821,0.0890269,0.0360486,0.0652366,0.0334492,0.111722,0.0339052,0.0987373,0.00126393,0.122117,0.0795664,0.00907676
0.031301,0.00305047,0.00121174,0.0302604,0.107083,0.108638,0.0925169,0.270568,0.0572697,0.0607618,0.0380316,0.043648
0.0148998,0.113888,0.125302,0.39606,0.0807656,0.00344466,0.121195,0.125306,0.279621,0.0134649,0.0720581,0.0468415
0.0507468,0.00706191,0.00061885,0.0447716,0.219324,0.0326296,0.0934653,0.0595825,0.0452046,0.0281977,0.103065,0.00166426
0.0425263,0.182109,0.0347189,0.0107836,0.0621209,0.00186023,0.0359792,0.067743,0.0935116,0.00650989,0.251363,0.0392363
0.085258,0.0968173,0.00248374,0.106949,0.243607,0.194144,0.204535,0.200601,0.0903099,0.113762,0.178761,0.0975206
0.000401379,0.000384748,0.0912972,0.119028,0.120821,0.117928,0.0978353,0.0968144,0.258992,0.248866,0.0527714,0.0476107
0.000805149,0.081073,0.0427937,0.0480958,0.0749002,0.0170883,0.0316101,0.0809713,0.155376,0.0688928,0.0216103,0.0304928
0.0418372,0.103026,0.00367622,0.0546274,0.00523931,0.0508157,0.129287,0.0506697,0.0215789,0.28748,0.118457,0.107934
0.102433,0.0530032,0.0508963,0.0888955,0.00276094,0.0757245,0.0132034,0.0617701,0.0422765,0.0262474,0.0410145,0.00230809
0.000474137,0.0951618,0.00121039,0.428383,0.00627342,0.00440973,0.049048,0.204862,0.14872,0.000752194,0.114493,0.0197814
0.0645456,0.125682,0.223644,0.0706083,0.0234146,0.108558,0.0186916,0.184457,0.188131,0.140528,0.0078066,0.0533998
0.000414913,0.0163779,0.0906494,0.0611256,0.125444,0.0360945,0.149337,0.135535,0.146622,0.00704221,0.0316515,0.0651416
0.0799567,0.0866198,0.239491,0.0198442,0.0158215,0.00184423,0.0490375,0.0391269,0.122045,0.022213,0.0847327,0.251886
0.000940777,0.605436,0.235791,0.000793694,0.141234,0.0478536,0.2186,0.274989,0.197397,0.0324947,0.124161,0.0402274
0.126316,0.200023,0.112803,0.0813712,0.120311,0.128364,0.225143,0.0836464,0.298383,0.00403399,0.0566433,0.00206474
0.120464,0.239941,0.134158,0.00155482,0.000878576,0.0303847,0.0122213,0.0256457,0.350625,0.0678802,0.0889484,0.0125697
0.0433688,0.0826336,0.00473793,0.482879,0.104202,0.137917,0.0100255,0.0556354,0.00309839,0.00173075,0.130026,0.0029522
0.113018,0.0815132,0.00150104,0.0422089,0.0286082,0.00168377,0.146724,0.0700122,0.182641,0.0980581,0.039153,0.0980668
0.00102073,0.124169,0.0589535,0.190469,0.015514,0.135859,0.0393895,0.0263255,0.118983,0.00338243,0.0049364,0.0188157
0.0367295,0.0264958,0.0121677,0.105887,0.0348438,0.0237726,0.158041,0.382985,0.0961266,0.148754,0.0823309,0.132391
0.0281617,0.232816,0.0670924,0.00323978,0.0142249,0.0229383,0.0552328,0.0259484,0.627894,0.204734,0.150295,0.0063156
0.000773023,0.0387447,0.0508451,0.0854978,0.106057,0.00412755,0.104029,0.056943,0.159835,0.00755656,0.0690903,0.121182
0.626601,0.035106,0.0329113,0.264551,0.00848812,0.0291481,0.0937049,0.22682,0.00592109,0.0669286,0.000670118,0.0102025
0.019793,0.100623,0.0498546,0.000541062,0.385635,0.0945699,0.152618,0.345303,0.137422,0.0165767,0.0496961,0.000415831
0.00347396,0.236213,0.125077,0.060534,0.00318106,0.172586,0.00338241,0.0360471,0.0321476,0.138893,0.461398,0.00312655
0.18975,0.131834,0.0294398,0.168224,0.0419706,0.0341106,0.909448,0.00836975,0.0844894,0.216902,0.136063,0.0843433
0.138949,0.0620621,0.0991386,0.0451562,0.0233583,0.123241,0.0124518,0.00377992,0.133446,0.183707,0.0230102,0.00154708
0.0290954,0.00366788,0.0244753,0.0197909,0.126755,0.242536,0.00237187,0.0177436,0.042559,0.114926,0.0170454,0.115262
0.171171,0.000717546,0.0579849,0.249488,0.0125629,0.0927837,0.0396766,0.0346307,0.147144,0.376379,0.000618155,0.000391629
0.00402677,0.102656,0.00374125,0.160775,0.00386907,0.0295206,0.0920268,0.248637,0.17312,0.0557236,0.0409769,0.135506
0.000708362,0.0978305,0.202561,0.035177,0.047935,0.146933,0.268587,0.123242,0.144488,0.148741,0.0496553,0.00346473
0.00621444,0.107346,0.195788,0.216431,0.0221284,0.0698016,0.161788,0.0594229,0.080081,0.136214,0.0134377,0.0350553
0.00814486,0.00197922,0.137471,0.138259,0.0249825,0.00411915,0.128251,0.0466378,0.0741569,0.111896,0.00132,9.40E-05
0.0644167,0.122201,0.138217,0.0227425,0.497535,0.0111978,0.0799091,0.0550156,0.194205,0.0280308,0.147068,0.0985053
0.0660312,0.114404,0.0163746,0.0668966,0.017215,0.0187577,0.0131107,0.0112029,0.105653,0.0019661,0.00978457,0.0430076
0.0843656,0.159569,0.715139,0.232309,0.125646,0.0652858,0.225088,0.809998,0.0384516,0.202885,0.0338903,0.000152838
0.0843909,0.000753421,0.10039,0.000893972,0.231074,0.0659032,0.0470591,0.0495775,0.249832,0.0911911,0.134865,0.000748601
0.00441624,0.186363,0.168692,0.00264551,0.0073202,0.172843,0.118837,0.101252,0.0522853,0.00123209,0.0304123,0.00127557
0.502404,0.0182577,0.0456214,0.116627,0.0563202,0.093924,0.244308,0.0425012,0.148543,0.227325,0.046799,0.122535
0.0578096,0.0806394,0.0152416,0.233509,0.127801,0.153308,0.0155684,0.00258339,0.683037,0.165292,0.000669732,0.0204567
0.110307,0.049286,0.0536386,0.132586,0.12346,0.0574737,0.00806403,0.0351216,0.125226,0.584085,0.0634984,0.000361438
0.20601,0.0388737,0.155818,0.000798372,0.0254954,0.25366,0.118812,0.0408487,0.187675,0.069723,0.0957643,0.0532053
0.0116097,0.0860248,0.00127667,0.0227624,0.144936,0.155602,0.0277777,0.112506,0.0114922,0.0453172,0.0399436,0.177831
0.46447,0.00832414,0.145784,0.0582123,0.073889,0.167566,0.00327772,0.000413244,0.134267,0.144487,0.0105255,0.0356114
0.0753337,0.102271,0.00105841,0.172407,0.00229872,0.0271873,0.0210648,0.246393,0.0506002,0.00116157,0.224729,0.00363789
0.00034963,0.0094199,0.114719,0.159208,0.048817,0.241236,0.111988,0.0113181,0.134749,0.158997,0.0011482,0.0734941
0.00112848,0.0136318,0.0650906,0.133572,0.0061915,0.132557,0.243028,1.00056,0.249239,0.0492739,0.145706,0.136625
0.0174422,0.15972,0.0364428,0.119455,0.0978965,0.13702,0.139814,0.193689,0.1027,0.0375836,0.112955,0.0085068
0.227431,0.000880458,0.11581,0.119569,0.147946,0.0976782,0.0974897,0.0473092,0.0063825,0.00148534,0.12231,0.00652116
0.00527335,0.0248286,0.000515421,0.13623,0.223836,0.116897,0.497084,0.197456,0.132313,0.0382612,0.107164,0.0463912
0.146764,0.000833754,0.0653763,0.00920238,0.280437,0.00145526,0.0442281,0.0256962,0.0159072,0.00691544,0.0817235,0.012121
0.0888869,0.184536,0.232109,0.069729,0.158073,0.177486,0.177923,0.137151,0.0362439,0.0859075,0.0613734,0.255438
0.00322189,0.146525,0.0730833,0.105958,0.265822,0.00374431,0.0537081,0.961481,1.02047,0.00949253,0.0143661,0.00331139
0.00397346,0.00668803,0.259194,0.234544,0.110427,0.00278577,0.147562,0.113945,0.204411,0.543405,0.00510312,0.0765282
0.10569,0.0637896,0.216478,0.0785333,0.000418036,0.126193,0.111957,0.00368753,0.15273,0.142226,0.279903,0.000115359
0.259272,0.000876489,0.0338599,0.127332,0.0540213,0.00354015,0.171038,0.231662,0.0037935,0.16336,0.136527,1.01183
0.0844336,0.318668,0.133757,0.163288,0.00125318,0.145224,0.0435877,0.0442515,0.0269941,0.0842077,0.000216473,0.153312
0.000817978,0.134366,0.000728,0.0539949,0.113914,0.160328,0.0567856,0.124199,0.18337,0.00624752,0.100078,0.240361
0.147221,0.120831,0.140901,0.0723322,0.0482392,0.120827,0.217941,0.125012,0.192765,0.119295,0.0871031,0.115758
0.145393,0.0116932,0.014111,0.0321594,0.00163731,0.0156166,0.356541,0.00249716,0.069299,0.0893887,0.0566007,0.14844
0.493132,0.0504377,0.0804462,0.942936,0.115109,0.0119836,0.0974635,0.0104092,0.75192,0.135513,0.0041927,0.187516
0.0499438,0.303675,0.00622113,0.0113963,0.0298299,0.141926,0.442596,0.0037394,0.213602,0.0542319,0.117096,0.0229901
0.0955889,0.0244979,0.0640417,0.0410297,0.0176768,0.209105,0.148536,0.125232,0.101605,0.105613,0.153447,0.93452
0.203122,0.0409606,0.159221,0.130633,0.0555118,0.0748401,0.0906251,0.60955,0.0107444,0.0699068,0.229303,0.143042
0.172472,0.0922983,0.0722371,0.0512356,0.00546849,0.0247647,0.232972,0.00322612,0.0346989,0.24837,0.950938,0.0440594
0.0103072,0.125074,0.0381562,0.480623,0.00211841,0.0473478,0.00737672,0.109455,0.101253,0.11087,0.0866676,0.120869
0.000538508,0.0669825,0.137614,0.149418,0.137029,0.0498861,0.1701,0.128365,0.0619331,0.0876599,0.123626,0.0748912
0.0355191,0.0718653,0.0373536,0.254009,0.00523475,0.170161,0.00700891,0.0896821,0.363212,0.0255369,0.109766,0.000585713
0.0993197,0.0506108,0.0480393,0.0789335,0.0831727,0.00122231,0.133261,0.0713684,0.0748472,0.116425,0.0461322,0.000873475
0.081476,0.0742868,0.124875,0.0388451,0.148248,0.0738222,0.0542223,0.0019779,0.00609535,0.160048,0.0452389,0.0619908
0.0014219,0.142059,0.00183763,0.0506703,0.224961,0.222516,0.00231699,0.242162,0.0964,0.0216966,0.00101077,0.11412
0.135766,0.000615953,0.190791,0.222534,0.00140391,0.125751,0.00239474,0.101493,0.00626377,0.078458,0.0762471,0.0231342
0.0042803,0.00557934,0.0152502,0.00457575,0.00422894,0.196787,0.19161,0.11341,0.365668,0.107734,0.0127063,0.0983492
0.000566089,0.070548,0.171112,0.123722,0.0365341,0.0160341,0.132101,0.0327384,0.205309,0.144747,0.0947017,0.00104988
0.0273884,0.101382,0.0951435,0.00208747,0.237974,0.0101979,0.00413221,0.09513,0.0906294,0.139277,0.147351,0.0118811
0.0867029,0.000714375,0.000700574,0.255045,0.133869,0.0334864,0.0186643,0.115095,0.0669983,0.145409,0.103143,0.0871456
0.000245999,0.0305501,0.953819,0.000944841,0.0298055,0.119129,0.0694925,0.0501468,0.116823,0.0747681,0.162752,0.147436
0.0164881,0.212645,0.14319,0.00883836,0.705194,0.132913,0.0571772,0.0392958,0.00372744,0.00103477,0.0108551,0.000745385
0.000817756,0.129158,0.0669387,0.0911171,0.0972165,0.243592,0.254143,0.00536241,0.0733663,0.102686,0.229312,0.0226021
0.0851775,0.0232534,0.00837825,0.0579288,0.107567,0.22157,0.003289,0.338647,0.0492799,0.0236797,0.00342386,0.116612
0.000285911,0.0350549,0.00905753,0.121463,0.0893205,0.0451294,0.128898,0.129259,0.218762,0.139231,0.544042,0.101603
0.135237,0.00139357,0.0106045,0.141391,0.0061105,0.00207948,0.13272,0.13019,0.022669,0.0908833,0.00156952,0.153429
0.000515041,0.110602,0.845436,0.167638,0.0153928,0.00195694,0.0961435,0.101871,0.147135,0.577812,0.171199,0.0826496
0.00464364,0.076163,0.118327,0.131203,0.151598,0.177148,0.128602,0.00310287,0.0181604,0.225602,0.0600107,0.00158157
0.00598038,0.0890732,0.0929143,0.186414,0.245972,0.0738745,0.149768,0.750252,0.145498,0.00967516,0.0911482,0.000256885
0.0902986,0.0268195,0.0190158,0.108532,0.00587857,0.064287,0.128802,0.147354,0.0194621,0.0175118,0.117841,0.034338
0.0302437,0.114425,0.00049216,0.00332121,0.0118238,0.0110724,0.01439,0.127831,0.0685274,0.00208817,0.0330536,0.00169755
0.146291,0.136879,0.127336,0.0455869,0.060633,0.0265747,0.00988197,0.106447,0.124146,0.184161,0.217237,0.00051627
0.0296777,0.0745303,0.0246878,0.0037703,0.0300169,0.299729,0.441116,0.13047,0.124573,0.128797,0.137801,0.0857715
0.00140915,0.165712,0.146681,0.00266635,0.0246143,0.12101,0.00695509,0.0021023,0.088562,0.305463,0.00785906,0.192053
0.999314,0.186217,0.903804,0.0342462,0.208871,0.0556698,0.137042,0.594841,0.158105,0.225552,0.000344291,0.0763608
0.000501606,0.0938177,0.0968996,0.00471747,0.0253732,0.131256,0.0521723,0.0479073,0.0461581,0.013063,0.142511,0.00166822
