"","October","November","December","January","February","March","April","May","June","July","August","September"
"6187",311652.457336675,295643.179075118,325912.257949341,293603.982125212,223532.527821398,230311.084555731,285148.178735523,272799.791975586,302193.781200687,339872.349144961,333605.339156618,271244.412062102
"6188",184725.797723465,198568.277603872,218899.016705223,196232.143549938,274736.889354816,276561.943113004,210587.31546483,258376.840116915,165373.061943626,229452.739042755,214755.271008263,204414.62775978
"6189",137208.520707468,141873.107113465,124536.648229321,100252.831297954,113428.755817338,185946.248328608,169340.784347548,100022.954756558,99766.0148670372,149936.909393203,112105.8593465,127898.859180727
"6190",155903.00133699,83077.7330906341,80712.936826657,93484.1333581037,63156.5192250658,100363.064912497,101352.282874129,77355.6219210857,127507.681179648,86577.1553031479,66766.8922888896,84103.1791366876
"6191",70276.586454375,163030.042349564,303068.574232217,101185.31291889,64955.8502574011,150947.851809386,97871.6286888338,127939.336092294,168754.231641869,172570.032333588,151533.984270103,114623.964529537
"6192",126237.530031768,186714.761442894,108508.419725833,158694.006997041,115129.726965237,59955.1568234747,247560.310406243,93013.8369403584,91144.1123342728,89494.867145236,119720.840378039,126734.872753953
"6193",480682.696057007,253709.22171325,610560.720563605,363992.421801893,402022.804155657,297691.311617018,421611.571485013,287867.614016669,236490.49615983,506624.173249381,263822.221686838,817837.594584712
"6194",866704.583104167,1168447.19309099,1094231.20903363,1217600.00476998,796117.92099697,1140457.09775251,1294227.2272701,581010.81732288,1244848.66008648,953845.422926297,847298.508445035,787552.105399413
"6195",750952.021189197,718216.583171995,831508.453697936,1382715.07606557,1048057.95931577,934966.690496436,835355.333005981,694817.637177508,978176.551169769,1004517.1320169,873723.663582226,1293356.70591905
"6196",973981.470419685,841638.129779145,925904.418881228,1045584.1883283,1181769.37339289,1117674.1442525,847486.678933701,1284907.8463689,1018712.08073372,1019897.22165591,760800.622393022,1161222.96614381
"6197",896824.435362809,862293.28225349,1078626.33227779,992623.672306672,885228.185834605,700786.777453687,840180.706781525,804592.61843456,787636.759972727,866153.463073548,615007.051284184,821950.116821071
"6198",378801.448461981,290516.8041633,458485.32192744,409809.832402104,279165.391402537,465285.856805099,320297.160724617,409780.596120235,602487.364564099,326172.216433665,445778.592498268,608884.452100723
"6199",301764.651165118,270116.729254712,469924.941497902,293472.161887241,305542.658158553,341297.797203313,261861.174350856,284813.299699634,297768.707328353,273478.456860524,210195.378254833,259281.218004268
"6200",198231.101328419,149981.1851629,284787.098578728,273776.03623587,227012.08843915,152052.558020527,219751.103654141,167601.603229663,190806.360526795,147962.949338439,182385.363983592,117911.866476436
"6201",131671.975255201,134418.019123032,193831.375604561,140918.788525848,187067.420018386,218013.310086235,282466.329447909,86729.8620122877,164185.506769551,124595.084184953,165786.340401867,151427.378525453
"6202",84423.231897373,58324.9585017991,87952.6624212091,95865.0511806664,114406.501783168,91517.7389124061,140276.573651467,81935.1676202966,128263.714790785,44894.94709299,82844.9555936975,44767.7502209451
"6203",100530.886523324,174440.619761868,65642.9363954314,238613.694800972,248813.699038372,157504.379111475,58319.4628110316,114651.040176853,109426.573527341,139695.831571562,232365.348572101,241264.913809527
"6204",67400.6117965333,102008.43721317,142627.330912906,127684.045034765,93869.3112574504,123240.015629096,40189.6284474087,120720.661128823,88114.701444778,69837.6587422422,198594.292274156,120309.524879193
"6205",187303.252240405,240204.037681188,794472.90612565,571597.929872458,482708.69487354,483203.959861362,376939.956264635,645890.262400657,275721.821791079,468596.25822571,372709.818336786,117769.084571288
"6206",1282154.37139101,1317495.0446808,796933.787327489,760150.013751763,1008696.11903703,920296.190346634,806296.592656466,780113.198248564,988515.081165765,782881.194455849,625035.565497786,694909.162223322
"6207",946789.440695947,2044202.0462177,1018250.62091917,850400.080983714,1066706.11616141,1178197.24175387,1085068.08518535,1101000.95063269,1094085.35427278,1485481.95875331,1009525.35957686,805224.831956259
"6208",1079863.34608153,1049174.56474518,879867.85503424,1067830.27859066,1074523.80149862,1106074.41039211,1219443.76053715,1192948.70761044,1085709.53047346,1425166.48431633,1323802.4878821,858651.536764719
"6209",653618.598754906,811974.882559599,934561.566332512,741233.884224806,606269.058443572,979297.477261228,895497.745769422,566966.241679661,720583.199375287,838117.698949087,684892.555227628,734585.135282845
"6210",338012.602366043,394933.168971445,348603.910309619,567632.871517897,395485.384595873,327783.370216959,441861.46649954,442647.687500204,512437.978971893,404432.554700756,391874.190698057,527286.129836075
"6211",199243.064501788,276729.312609556,295560.422098971,301647.525698655,195390.150713421,300389.805382481,265151.748147225,320460.283912716,258180.102673552,278908.898931413,223949.50687284,281140.811848829
"6212",236970.472289696,164938.724704588,235621.785223464,211660.608016624,157958.555406825,168522.751788863,133987.91099531,226103.876991259,199780.112757917,295757.520793247,134409.05730354,193395.093723355
"6213",174565.024900415,185181.334639337,103916.12547981,74847.9170911642,198409.530214538,101884.169106778,135663.357000991,161776.174708679,117473.74136595,90997.9327752889,89374.0719987915,126545.971116752
"6214",114813.733475215,79010.1564540438,72224.0236451631,72051.8276821461,151380.446527137,134009.26303274,59045.9262495155,110172.946290701,112751.151681898,42136.2909542712,68474.7309255926,53274.1401889108
"6215",83206.4125406662,104475.878700231,98138.7619704536,250571.957106106,104937.90780555,171501.988885623,135432.303252226,350939.160243025,127927.335780531,173379.082849249,141648.93062162,121889.840295027
"6216",101035.173390674,64631.8908908179,93097.7647796965,90093.9968685089,132359.207140235,173780.798579967,64783.3940726989,102474.76891355,58371.8822030805,51057.3710758366,98941.3783584621,115932.729588828
"6217",203244.999490082,534545.904118204,895705.978589409,536348.054825271,583069.271223574,512775.026411304,361183.241773557,521667.057440447,305889.819018248,524197.322534928,546621.377897045,771885.126906059
"6218",872769.418340608,692231.446506104,702441.885706937,703855.37286671,945633.299939312,678173.74537958,929707.64681767,1111514.33890753,1277788.14779805,690837.543097381,869543.784448273,1452319.3684778
"6219",1051244.46586714,1133091.55169071,1456445.52895413,1223780.99173595,793416.594148313,1346901.51367102,766085.844789151,817440.698662916,834083.896727149,1233489.56739215,1064122.6463851,871257.373285147
"6220",860327.98477951,854521.960258319,952399.180800348,1067031.69418228,1036992.39499606,1283177.01124519,819452.704440802,946080.29470248,925912.8703053,868747.222625779,999173.337408903,746464.625287001
"6221",743701.712173888,749784.7111993,535324.067936587,1315079.60430501,905116.664067218,756618.191501406,1269093.75749967,583806.317922149,643947.254978811,903166.60166293,803606.921722503,1046170.31082967
"6222",421856.433942307,317532.335880017,504382.729126649,403571.334231605,461818.767231261,452317.697976672,520495.025490475,441549.939461144,376259.027964665,510994.655215618,428538.676572521,386895.538477744
"6223",370082.105396616,329390.753213447,176133.209746622,305576.544148516,278163.693785347,266053.233880777,424928.435744935,338262.162437018,239913.946297931,265999.209741755,215258.023320829,428305.864744062
"6224",260267.008680239,202511.998259614,217752.741178903,240416.700808856,238005.130308868,195298.011151218,250925.810547005,181725.405904073,200333.472710898,171963.716849377,214184.793694654,220139.282004678
"6225",139511.257728496,219299.007321773,198618.402677992,155332.453587997,180668.731919422,176499.072829655,189693.512250368,177872.934783092,126069.512499046,133376.422531422,126809.450038461,161249.868605261
"6226",116492.153363715,86058.6956745226,82777.0700290147,96893.9589097906,65454.3894868111,82454.9433387305,64067.6322283131,73602.8875270906,88458.665664627,128675.025120806,93015.2075388239,78597.9861001702
"6227",133425.626614978,171090.195994664,62018.6352385495,61263.7354189434,94264.2468715966,185638.311908255,153828.60191433,77678.443182696,192370.888015112,184442.804875408,179416.283062001,171945.614806868
"6228",72049.0375584367,157002.2253284,109182.665186288,70468.7807347742,158966.163507795,84999.2269159609,124629.31457949,153051.938907607,136877.960583181,113985.151915054,98345.0612771789,114821.482827456
"6229",231938.697966609,209703.772743804,359791.606416805,233809.644260724,403937.601695792,556574.182719988,392376.527057501,231824.820205525,267950.936016195,191699.266424129,303630.982506943,331353.507892615
"6230",888730.462619324,605613.910751335,770532.979623879,841414.318835773,962846.491574346,1042021.04319904,680805.000995911,746298.370886581,1174833.75608937,843962.077756797,1062938.48625592,1142496.94001215
"6231",839853.188402818,1057451.18164862,1042319.95419633,1510961.41691385,844006.300007142,1163564.30493812,1003929.88519046,1138368.09712957,1082977.53199643,993700.87625524,849887.28633085,1213692.13653951
"6232",1148066.2808792,775120.276675478,856362.246137778,940053.924364873,872395.813671068,1215652.57854946,897575.76614008,964858.507455143,1038499.50368438,1212489.40622234,687932.11291665,1309075.58579068
"6233",826643.0371664,798573.362777231,1105809.19310533,900161.230140634,941611.866218778,897981.894589658,448969.35010121,874460.556602448,803199.337457325,798172.31045669,621940.325633363,840187.35317884
"6234",357539.118936583,368987.775375338,375655.925917785,303303.465745948,529932.529399389,463557.323660659,346206.015968428,428872.108813395,378816.475236332,439784.304877283,447625.811832277,393334.640491189
"6235",289012.895031353,367157.448363767,272273.296593658,248599.876999387,192078.403546592,287764.810187035,360531.72324942,371159.636695409,351470.361810433,444650.97853254,180395.301493429,228986.643501919
"6236",184989.596881303,190248.444056423,236305.112117251,264813.967322689,179451.189195893,172929.878739087,170528.450119326,268628.426991459,301970.400092438,202793.78630693,277770.976343633,151771.089470429
"6237",173473.278694501,232458.073166307,158958.169011359,139037.191236979,148289.296860773,193263.073415071,111678.858593258,157158.610677729,138420.405224417,147956.517420938,132554.268423309,97530.0171852253
"6238",116018.007750088,53288.9435145886,77985.7308218198,66004.2767390625,66711.2578863907,64231.2899162728,65328.4673323258,96229.1856764474,54162.3522522553,66158.2249925751,72383.8543694177,180900.299924488
"6239",96007.2582482889,118622.356533471,69108.2748657308,333605.442248061,173751.880202488,200458.908799047,119380.029440451,170808.254532607,106583.001951387,89429.289398193,65167.2848103435,256460.101353726
"6240",80710.2369091307,87409.6953276752,86932.3485451011,116546.886680109,136461.976491669,64486.6559610123,106433.482214767,82974.5773620713,148900.750171089,166572.646920271,81331.0096340603,58953.4790171018
"6241",166483.461946466,158215.030522279,311022.537439909,388988.366515371,500326.737660693,541303.956442606,324995.027457829,378922.240168518,440562.787838114,175723.809790427,331920.082058999,298442.278871031
"6242",1038909.87845515,853891.434264332,1028993.76387544,1086066.03774499,926143.2510341,1037545.98624843,917882.830513337,671868.156006036,757173.788909531,1004898.31838465,500958.611376949,1107195.08238057
"6243",1310684.06448691,1215369.00844339,918698.843925799,1088424.04859189,711023.857622177,1099621.39501912,1252557.83859737,883255.307502239,1558468.35972492,1240927.90237476,1408677.64455924,946080.999095386
"6244",840950.542185049,1034361.07726877,915486.975379813,942558.245958706,970135.055640373,972935.656047007,1044921.10558127,1076765.5401614,879927.801255321,1320828.12077222,936374.87335555,813663.841730986
"6245",749849.890530092,574587.933824295,874305.425862062,786062.934967089,694219.266856226,1027928.40628507,586733.955384818,805436.949943999,946826.857535813,869664.308664308,778854.385151924,1072602.71882877
"6246",339383.374599313,315378.928088244,433512.071275324,719672.595735579,423419.072548002,346136.232941297,291588.002263878,360298.322657637,347347.00545888,456589.121526671,497892.602880504,379828.826028927
"6247",269445.932135053,208337.359459905,331562.652168452,262381.388984879,277869.945163223,241287.886876031,355698.607032579,244475.857684364,252225.859920306,367960.262854004,326486.283117594,304960.221480926
"6248",221652.620060901,217245.210030574,252219.477431585,157011.838378868,175206.211760972,190003.985836474,220193.619718264,215005.500364567,169855.010750992,256238.920259751,213050.308869773,267898.901911794
"6249",92122.7029871022,188363.884114014,121032.111638114,175153.233528532,106011.766313345,154672.847888951,183442.074784267,220680.983999542,73995.2729614259,138080.657458928,162986.587663704,204669.838446918
"6250",97781.0754936594,46155.5257454272,81603.6156238981,34305.3758141262,96273.3110684088,48339.3785239864,80704.3865448791,70562.0630050907,108621.41581278,70712.9189647901,122849.299306529,121865.334285735
"6251",191724.609492972,176838.481641929,156003.46994376,284703.923956679,184285.772989058,113937.493520617,285334.990654417,114029.766202683,130778.603071333,242570.486238043,100611.113122466,186053.514539997
"6252",137951.784119683,78300.2738708418,81985.5553195121,124858.286748892,76995.9677185448,77157.7010367534,61399.8219385178,48770.9224813917,52880.7429389236,223102.841656318,119072.030335452,64121.0115061529
"6253",614327.475338744,290622.948191786,450319.729147636,389983.397589599,281183.193312355,328438.990051337,363967.09017207,554044.892179486,109174.802224108,487793.536925253,338887.589415238,328850.048609968
"6254",1153616.36254182,1068167.73392151,910458.357050385,607907.00975423,969752.032794398,1190089.88528142,887567.302217935,659212.057541687,1031369.88307744,775418.338405218,726991.12925549,795813.491860294
"6255",1136665.92659999,1325325.11902571,847151.783527167,1150459.76147259,965217.795526727,1410826.4649655,1158972.51089934,997822.355527799,1009148.34935024,1557571.41399293,1252871.12615156,676716.386635044
"6256",1361265.6074914,1029945.40308689,990316.584589181,947562.438065175,996334.173280423,1387694.1660784,1046652.11064949,929005.770256746,915551.006053219,779911.76649616,796785.522371309,957842.095641979
"6257",779479.169945705,696253.568407742,674849.847079513,630768.687603937,981423.750623501,565889.330099753,755685.819232541,935376.565130801,707679.937589699,585434.599339558,935824.413585978,947864.614487357
"6258",348323.612534279,288359.864061078,357706.201300727,343883.255485671,579385.722418412,400881.733966757,334942.902107456,451813.527818479,418624.704957167,333608.90674095,328307.21506028,298396.407014778
"6259",266016.788021461,243111.826402493,272564.916680845,225971.152469561,202600.109178712,268798.450400667,290261.461466534,335424.160582131,298281.076795659,223458.943635769,383991.514315017,295570.625720788
"6260",211693.84803111,178354.638170279,225282.562425183,161883.157805229,184924.590386538,151723.901375512,188554.06076282,183536.973401698,145808.983121163,141144.62368442,146904.286464654,123325.266023067
"6261",167243.981227145,188056.083149267,202385.320552392,149618.169685519,176055.468800557,92665.9112071157,126224.262900535,193471.634878341,145538.253167563,178850.00350279,146654.371746172,229878.345544462
"6262",43160.3976263805,71532.1727112672,102793.818921203,46037.7789659685,103787.028037351,52459.6626271011,59999.0104678933,97552.9018562516,82971.1236704895,79418.3622870199,61380.6867130806,61911.7804305362
"6263",138354.838150938,178567.150584731,131941.859355698,193464.03327388,213121.660016737,121755.332381165,107130.782600609,312703.643587175,79163.6363637253,144710.98473106,105480.438356619,87718.0844828835
"6264",73628.9979995099,223245.016594916,169723.132944024,61339.1592111949,101825.948959271,55835.702073866,162900.99530122,68149.1223597212,80409.6882119941,42810.6033742073,75099.1442064983,110634.722993487
"6265",169028.521569502,403178.542409759,342321.480235226,280307.655258562,423979.919631347,443287.230750989,491053.877030381,223201.530169085,394680.150952589,513852.699672903,242316.293107762,412937.792107732
"6266",841098.954176626,922611.793671464,753675.866926043,794491.361138881,935980.914920642,997576.133752461,1101316.77115223,785541.282873781,857482.341196715,905022.352934446,808738.889353264,1083779.95439868
"6267",1302352.92412396,799692.36812126,1115626.01925501,1081371.99824312,964532.770780714,827134.381249634,1112468.66923487,820390.909188172,917097.570050675,1066261.07536191,683330.935410137,1053531.86030978
"6268",748304.417193279,1180972.37183342,685711.435673037,727218.247108319,875444.003283654,1014984.47327621,974911.227862559,1020208.85619909,768188.422070449,1274465.49748967,1100391.12026208,915632.055536838
"6269",583741.617842421,543047.796709586,709069.916251135,838777.619469548,783072.168167746,812703.162364097,854189.487243118,1069576.05443308,603269.972668258,693458.742016783,652076.807462204,749481.697006424
"6270",408296.133221353,550331.862687484,372085.410417649,369679.991738585,368987.172626904,575774.607656949,405745.712245402,430639.609122805,406080.811776405,398513.570466685,500739.658210318,437654.325598383
"6271",305777.756968558,240142.264994453,290308.171028739,279199.270073718,239208.001147254,270264.992145037,276309.516110763,337134.805343838,217140.882676483,322622.127719389,278005.354340252,349198.517372859
"6272",246738.383221813,264643.472099983,236225.352198415,155168.517874182,175147.022757475,175959.355511875,275050.334650178,284589.145939026,192774.30727511,226792.065571989,268195.688623652,136117.501044674
"6273",119506.273334693,183985.698412672,134226.800639992,206132.28144987,131145.28568831,226545.926476619,159313.254043365,160833.239024603,178438.484784404,121925.029202557,92425.844394314,180282.165844509
"6274",82976.05595265,75937.2129762367,76268.2849008833,109527.977419836,89827.6993364742,99705.1298059278,93273.1948412545,63598.8123436386,96039.3362009152,102247.948524532,69160.2880648758,73747.8815586608
"6275",54482.1672669923,119003.062253669,103541.76394447,292394.32434385,136449.127563287,183732.01023228,71496.7328028403,115389.681383178,103195.012858112,181453.28918119,83573.8555975561,211066.961967286
"6276",126447.871214697,67072.9613505114,100999.442057607,127747.6800807,106495.478423725,130289.118978969,126980.202065044,154441.320109167,113132.643930842,169799.592153181,171638.71680127,155558.825279575
"6277",347666.475245822,244178.943914263,458381.508424571,469373.250488176,442122.969904045,495848.598664913,473088.768485693,478169.009088267,259651.196823836,317092.11652879,335992.91788065,331990.582666266
"6278",802142.755578816,642926.246709871,687046.783160912,773625.762827464,1088826.61392193,1244958.46109035,732743.750381972,732849.005449518,700923.288895185,935294.046092022,700480.477668068,1038170.54262179
"6279",952813.861610964,1444131.87635999,1071340.667771,1360551.44704881,1079214.69465996,1182371.92037834,1131850.82789108,1007351.69853994,1054111.36205227,1252226.93469758,1081004.7640065,1295843.37002209
"6280",824539.239592157,1041409.99954297,1242077.58243358,1234378.68543565,848596.636890121,763509.102154959,874243.891936543,1072443.6139789,978948.750052341,951902.837985935,1031139.17658213,958552.96667319
"6281",905264.407744594,831446.283022743,672124.570548105,774596.223714578,812482.001792102,888697.791140709,1177082.93185598,808310.604974476,677942.840450536,759210.701292673,825878.560470135,829816.306504278
"6282",410955.31073132,488654.751224735,362200.661026802,366424.971462173,332810.089723175,471979.220069653,471780.549967434,420056.635298814,329931.645910453,354785.079090792,389428.112656775,452481.337561124
"6283",316555.991368915,216642.520014072,261071.998910852,329805.132394568,251569.052662051,317623.161392674,266462.061556272,240501.599634279,356000.206649716,281333.362301203,238609.428124422,274415.921302353
"6284",247518.123877461,242178.671395192,212870.049202287,255292.765786901,214512.46648415,240710.750760839,220785.119760052,180406.19109295,223680.84760301,279926.457029123,220657.916171754,223972.094016545
"6285",196733.222587768,255659.167064182,166802.508582121,125157.596900002,125285.014698568,118755.144366661,136704.024055744,196432.45480827,120224.436800914,81857.732882582,120985.767461778,105348.750952644
"6286",95799.2516104179,107926.709346561,71336.3656196784,86645.9156273286,58480.735863439,72625.9563057996,79977.1004829937,96805.8296473525,81646.3251858263,100625.920481031,90680.2086075713,94718.8424160037
"6287",150847.32154808,86093.601698328,192997.761416978,86041.2553775975,182968.322464119,121071.014362,152783.054516148,59586.9741818282,265259.00674921,62610.1601093255,69701.672303096,114265.875056666
"6288",63260.7845826664,57166.3401759796,76968.919659032,107551.212443143,82057.1210278225,103392.231991383,144508.240681276,202256.112437163,97927.8575989409,69646.1783011003,150599.553514106,88754.7436677337
"6289",181368.460008394,614012.027711448,583464.848405058,1365966.93623281,542193.415553225,365640.31081902,520937.515681678,373037.213095728,296878.660365851,1113366.68395736,372629.789065647,425319.012688491
"6290",720992.491012159,976811.140626265,986697.505392514,1082616.96910405,641261.605202303,835514.017379588,1211252.49235019,746815.59740905,1120306.66678917,1066730.25626915,1092561.61862173,1056752.66445537
"6291",1428236.21411571,904996.163959882,807094.534753161,1288526.60692301,1077280.96493934,745296.17322638,987959.575389459,1084109.30143054,1202287.02091767,878885.798728667,1225629.31680642,824236.227353844
"6292",931548.837124443,1241270.30396096,917919.931880147,885030.758116063,1022427.35777682,938293.35875229,1109419.71129348,582418.520277837,838498.019629307,1134185.48043157,1165671.64684203,818459.170541726
"6293",921907.695542534,982908.018073439,611290.769529953,595687.728773144,755240.82839858,716561.303852002,835997.825178834,936872.461895449,888246.163860248,667852.593723393,862252.981610656,922603.122222718
"6294",445863.505300798,370102.259529109,372697.218521911,491925.312461446,480627.466817782,352776.390563835,294811.557462694,500427.201485287,351124.083968635,383588.135819785,457389.544796373,341586.218709502
"6295",269232.987969979,327851.445451831,353353.530531621,239730.17912223,341459.983360984,209813.417611448,264818.461844647,237351.586707569,375049.945407249,427929.532459059,286980.598005536,296130.247970745
"6296",148555.556570403,183638.459921096,203663.029109786,281651.068105252,208714.595755245,142498.108728392,160689.436546494,219306.636566435,327353.430910141,209776.797019473,168353.063577925,172599.679214059
"6297",98315.0639322612,130900.10069824,145574.105469633,239599.653979849,174251.170021295,177942.425664406,114136.025011939,228102.700908763,200580.59085842,120962.704614024,134393.352123169,141748.289504752
"6298",98604.6486512156,80006.2380220814,140179.813956741,138327.712156064,93564.8442864678,127704.374177456,84044.3774195227,68084.0572146785,86898.2484303966,51508.5005584998,101204.913069159,120627.784784546
"6299",190222.014101258,109239.313795291,242427.619174391,119059.755087379,98446.0199022347,184288.198237428,106900.184230304,82191.2011816791,59929.8090406037,208953.249286512,101582.051564584,216670.138849544
"6300",108882.153368293,72331.7008159625,53823.8252943054,65361.3126245649,77807.2383117304,72941.0809399188,106660.183723259,126155.730756465,162990.652458359,100978.703171341,85918.1868767332,61703.5296993895
"6301",694016.605598848,536556.604016031,351813.231043281,500384.132727486,624480.065017544,477305.274501006,228064.108354219,641858.949588597,551239.08986644,418506.123836995,800437.833142024,443730.664670416
"6302",645709.811709666,708231.913734285,1185755.60468364,781892.968816238,763782.596836663,1021722.88096505,892413.22431108,923929.862856226,1134827.99090608,1449606.6739103,872912.412261113,683547.11510311
"6303",1144574.82792481,1326734.26928475,1238004.53928928,1369879.07395513,878877.658946557,976236.197100423,979514.630679771,981753.199774485,728660.222957854,904590.556268224,660126.181313646,1379773.16589923
"6304",739216.827329064,1045265.12359449,1081576.01722327,924442.268122341,912130.563588569,1057982.68886855,667895.662012782,913087.316999775,1110977.75238278,1138447.20396269,1108246.361596,990894.196241501
"6305",808322.080272552,637625.657772509,763064.490072187,760987.806347462,678807.936009618,717002.537354476,857059.054429013,616099.40821435,782279.497641344,678272.84389155,695300.575624759,817055.092201413
"6306",491701.09520037,251811.506270722,448900.275259292,502949.929365734,488696.280903216,421187.799871084,467509.321542937,347643.01341741,368032.174618987,387775.232219327,413206.585333434,361026.371382877
"6307",210907.944405917,267224.139968167,271318.647776122,269545.524296503,404760.071335199,228493.836969807,261009.974643431,312880.140250807,395645.138946777,317576.603598875,304383.631674833,238092.929702475
"6308",185762.816488007,167025.110810943,148637.187867152,201879.085332216,161797.490182608,144570.26503901,188123.051065665,166731.352924787,229728.173617685,203823.057052867,278432.320500845,186610.707059915
"6309",170308.744293734,123202.626401057,187112.173756456,180963.400467987,135021.4262788,83534.1143240868,149729.466841868,180010.247159726,191195.740104701,188672.367820723,123361.706553625,93657.8503627382
"6310",111610.02394505,62097.575853346,76744.445961631,51335.0817021296,88904.9993700777,80148.5876690481,68689.1089825688,76560.2683089273,87764.7592398597,79902.1938089253,85092.4117663532,80098.2836688794
"6311",97467.723985554,180803.287016002,138616.515084124,78429.3790641704,78582.7588187599,154903.634981676,215707.590075568,98059.3515118438,107885.368830211,78465.5917461189,150844.864277404,68315.8323435984
"6312",120553.999885037,76814.6843414515,124258.924821408,56919.4000011183,114465.249258384,66399.6903019156,80190.4445399305,114880.497908063,132235.790107341,151728.554620464,87170.8779004295,136606.951429996
"6313",565384.248833529,200891.857394814,753384.373750578,176255.130084713,265502.994266001,409727.727168321,355770.055020111,234129.120263064,304120.603223901,327735.873350784,246485.755570099,305893.985818807
"6314",1068665.02158946,935373.817458685,746477.995456812,772941.746311735,1173283.47512065,998029.783872208,1423066.45978672,1111627.19220272,1090798.96732318,1087090.51336587,1430918.08789775,944374.855244572
"6315",961734.078991279,781572.27722467,1214968.53781768,817699.822566469,1024009.41247705,1027456.70555946,755600.089786109,1105017.68209439,1241969.26486103,986008.372639855,883974.998180783,1158857.3728851
"6316",1063353.75599666,1076481.60623309,855571.699603684,1117061.2412226,944629.042655579,635329.094870102,1077365.23884399,852776.640570161,1107094.02750103,969411.734626135,890197.136328563,1256307.13409499
"6317",640782.767465425,764481.122771144,767816.815856103,915416.731152652,813223.206389872,667136.965846295,851934.920711237,757910.53671637,581936.725510671,640059.298036916,650328.526929484,932797.567025304
"6318",490782.422947877,402681.755258403,429135.851440515,395006.05268395,350339.849913851,502761.257507603,402279.388426968,511810.177915798,374717.413801302,630137.24793065,385059.698091025,501747.124527717
"6319",376442.261303526,190701.63484287,210228.662717975,254608.640924969,298357.57959895,369601.948314756,300714.79978846,233789.64616579,368711.16022964,296396.799189287,295531.39076838,221001.331069861
"6320",179268.351977053,240848.134648057,316383.701199633,206445.803525596,178457.180344674,225624.387640954,187571.361310948,263620.96609858,189019.340578087,229933.554674441,185603.735396371,205795.393379041
"6321",89041.5039708391,69817.7954552231,185910.244540949,100436.953482477,129200.362800017,243146.017129144,114327.707782569,132019.62959802,133321.874731152,129665.767739672,78679.3247120834,150729.61774847
"6322",56998.6037304175,78109.2673214471,77657.7205510576,64798.474210795,101376.492128991,57307.649495113,90161.5365420675,110885.674214105,159968.941359853,85523.2017576817,133485.426672643,101699.202606376
"6323",136574.015249407,88430.8764190886,265647.645131917,109865.998543264,111687.914661871,128572.655994968,179819.363811567,126612.357525367,104753.616478067,105149.545682694,133328.278745772,89178.0370248218
"6324",96327.1618792662,116497.209980167,87095.8424585351,107081.084845224,137934.330758523,86880.0034250389,117344.125175126,69775.3908650082,79195.091463584,111758.561483246,79024.7453451962,61432.3371144577
"6325",435534.326843334,464155.53959996,670257.352582915,521046.598676705,756356.001696658,836765.519544804,645309.503273766,267527.2176374,330229.611112786,460885.41022506,492676.282902483,291272.960906168
"6326",1043973.74015087,786196.575533727,915954.764923718,903899.491299005,748400.816974146,606292.110869489,822491.330338234,748486.769295485,1034173.7267001,1169397.41442743,981457.093082311,828952.501432251
"6327",939783.341225369,1191096.42344501,863704.726981864,870444.692171018,904442.641603429,1065637.73315237,1348095.60219897,1133237.57050649,1014923.14189804,1062233.48442536,1029239.39285013,1306890.63057451
"6328",955131.919359312,1144860.48645925,799459.287314852,1237149.92515137,964553.09571811,1121977.97348379,793121.417105153,967510.218217294,1159030.49011572,1350403.27521296,901140.495731023,1097444.73245742
"6329",955915.411446018,719447.106723123,682437.708602482,903693.788638916,790676.119828749,538954.8977224,627865.381220521,804776.14737796,619151.297034532,574594.962684118,822026.802984541,1015808.95586051
"6330",378588.677724516,444372.486361291,332683.655239258,443285.915771545,395051.71094069,378998.433617946,571070.98755867,428292.631224859,385233.020008803,312996.857838984,459555.500216522,363836.540401993
"6331",223053.625320491,349551.89340668,362039.105320227,335254.41369408,277133.524051135,365866.070177151,305869.972386805,249709.780698432,293490.431797992,191422.08237442,284147.245860655,332957.749339533
"6332",134622.051391336,132494.508141496,174487.459819217,237460.673487443,155304.199419649,234400.030157618,195895.371570201,224681.457894346,249608.771275915,213751.420026889,249857.016695337,163571.408122406
"6333",96309.6740969756,168661.791698601,234808.175364795,271748.917549538,187572.077642254,127753.11795654,117593.597860594,196437.945738448,154995.49925044,176876.306075009,127279.662615125,99022.3887901451
"6334",98070.4770516724,123102.305040038,53743.5949033574,72934.0477643181,75111.8302279929,67167.8551782613,50838.6760318123,93495.834942799,64365.6833767751,105055.793833368,107411.86143698,87424.6263649154
"6335",79893.3721473188,259426.320697018,255200.63689724,202098.047052146,355699.224068863,178516.933393444,164040.894593426,253910.470154081,232992.095605883,106084.942192343,361889.302342642,170852.005100092
"6336",47384.1545446711,136263.649020619,96853.224424717,82416.5286855153,94963.2208429664,146818.522300878,39051.3504331663,90925.4442882271,126273.184027388,149610.747418987,63372.345713005,58474.6786889582
"6337",308098.51149696,402585.518575022,440050.274041216,294112.479594153,366301.913188312,367262.671038377,593015.44496647,430884.855333011,281765.702031122,559190.868753987,319197.57074673,304662.661311685
"6338",685732.417556642,1146792.23873616,871024.513632945,810725.385385567,849198.611768574,807114.075995416,818938.745445073,901894.71562771,779535.361464988,813712.90956945,628874.844422855,1040081.13294651
"6339",903729.66792229,1133588.18005875,1595818.6921405,1172197.88064099,1175924.83874476,798389.696120344,1542203.56363642,1039491.24082441,816832.05769449,1253425.93021032,862314.140255412,720436.98439006
